"DEPARTURES_SCHEDULED","PASSENGERS","CARRIER","CARRIER_NAME","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","AIRCRAFT_TYPE","YEAR","MONTH",
83.00,3005.00,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX","MAF","Midland/Odessa, TX","675",2017,12,
83.00,3285.00,"EV","ExpressJet Airlines Inc.","MAF","Midland/Odessa, TX","IAH","Houston, TX","675",2017,12,
83.00,3771.00,"EV","ExpressJet Airlines Inc.","RIC","Richmond, VA","ORD","Chicago, IL","675",2017,12,
83.00,2374.00,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX","TXK","Texarkana, AR","676",2017,12,
83.00,2476.00,"OO","SkyWest Airlines Inc.","BGM","Binghamton, NY","DTW","Detroit, MI","629",2017,12,
83.00,3161.00,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI","CID","Cedar Rapids/Iowa City, IA","629",2017,12,
83.00,4693.00,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA","PHX","Phoenix, AZ","631",2017,12,
83.00,11330.00,"AS","Alaska Airlines Inc.","BUR","Burbank, CA","SEA","Seattle, WA","614",2017,12,
83.00,247.00,"1RQ","Sun Air Express LLC dba Sun Air International","BWI","Baltimore, MD","MGW","Morgantown, WV","416",2017,12,
83.00,135.00,"1RQ","Sun Air Express LLC dba Sun Air International","FKL","Franklin/Oil City, PA","PIT","Pittsburgh, PA","416",2017,12,
83.00,310.00,"1RQ","Sun Air Express LLC dba Sun Air International","MGW","Morgantown, WV","BWI","Baltimore, MD","416",2017,12,
83.00,235.00,"1RQ","Sun Air Express LLC dba Sun Air International","MGW","Morgantown, WV","PIT","Pittsburgh, PA","416",2017,12,
83.00,115.00,"1RQ","Sun Air Express LLC dba Sun Air International","PIT","Pittsburgh, PA","FKL","Franklin/Oil City, PA","416",2017,12,
83.00,172.00,"1RQ","Sun Air Express LLC dba Sun Air International","PIT","Pittsburgh, PA","MGW","Morgantown, WV","416",2017,12,
83.00,8775.00,"AA","American Airlines Inc.","BNA","Nashville, TN","CLT","Charlotte, NC","698",2017,12,
83.00,8808.00,"AA","American Airlines Inc.","CLT","Charlotte, NC","BNA","Nashville, TN","698",2017,12,
83.00,13065.00,"AA","American Airlines Inc.","CLT","Charlotte, NC","LAS","Las Vegas, NV","699",2017,12,
83.00,8794.00,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX","OKC","Oklahoma City, OK","655",2017,12,
83.00,11825.00,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX","RSW","Fort Myers, FL","614",2017,12,
83.00,10560.00,"AA","American Airlines Inc.","MIA","Miami, FL","RDU","Raleigh/Durham, NC","614",2017,12,
83.00,8710.00,"AA","American Airlines Inc.","MSY","New Orleans, LA","MIA","Miami, FL","698",2017,12,
83.00,471.00,"MW","Mokulele Flight Services, Inc.","KOA","Kona, HI","JHM","Kapalua, HI","416",2017,12,
83.00,8240.00,"NK","Spirit Air Lines","LAX","Los Angeles, CA","OAK","Oakland, CA","698",2017,12,
83.00,9575.00,"NK","Spirit Air Lines","OAK","Oakland, CA","LAX","Los Angeles, CA","698",2017,12,
83.00,3104.00,"OH","PSA Airlines Inc.","HVN","New Haven, CT","PHL","Philadelphia, PA","629",2017,12,
83.00,10581.00,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM","DEN","Denver, CO","612",2017,12,
83.00,11880.00,"WN","Southwest Airlines Co.","BWI","Baltimore, MD","DEN","Denver, CO","614",2017,12,
83.00,10186.00,"WN","Southwest Airlines Co.","HOU","Houston, TX","MDW","Chicago, IL","612",2017,12,
83.00,12489.00,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV","ATL","Atlanta, GA","614",2017,12,
83.00,10479.00,"WN","Southwest Airlines Co.","SAT","San Antonio, TX","LAS","Las Vegas, NV","612",2017,12,
83.00,5626.00,"YV","Mesa Airlines Inc.","IAD","Washington, DC","DFW","Dallas/Fort Worth, TX","673",2017,12,
83.00,4852.00,"YV","Mesa Airlines Inc.","LGB","Long Beach, CA","PHX","Phoenix, AZ","638",2017,12,
83.00,5238.00,"YV","Mesa Airlines Inc.","PHL","Philadelphia, PA","IAD","Washington, DC","631",2017,12,
83.00,4918.00,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ","LGB","Long Beach, CA","638",2017,12,
83.00,4393.00,"YX","Republic Airline","STL","St. Louis, MO","LGA","New York, NY","673",2017,12,
83.00,1488.00,"3M","Silver Airways","JAX","Jacksonville, FL","TPA","Tampa, FL","456",2017,12,
83.00,1393.00,"3M","Silver Airways","TPA","Tampa, FL","JAX","Jacksonville, FL","456",2017,12,
83.00,3247.00,"ZW","Air Wisconsin Airlines Corp","PHL","Philadelphia, PA","PWM","Portland, ME","629",2017,12,
84.00,3377.00,"9E","Endeavor Air Inc.","BTV","Burlington, VT","DTW","Detroit, MI","629",2017,12,
84.00,3472.00,"9E","Endeavor Air Inc.","DTW","Detroit, MI","BTV","Burlington, VT","629",2017,12,
84.00,12121.00,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA","JAX","Jacksonville, FL","888",2017,12,
84.00,7357.00,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL","ATL","Atlanta, GA","608",2017,12,
84.00,6034.00,"UA","United Air Lines Inc.","IAH","Houston, TX","DCA","Washington, DC","612",2017,12,
84.00,9602.00,"UA","United Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL","EWR","Newark, NJ","694",2017,12,
84.00,0.00,"5X","United Parcel Service","SDF","Louisville, KY","BFI","Seattle, WA","626",2017,12,
84.00,3411.00,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX","LIT","Little Rock, AR","675",2017,12,
84.00,4561.00,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX","CID","Cedar Rapids/Iowa City, IA","673",2017,12,
84.00,4820.00,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX","GRR","Grand Rapids, MI","673",2017,12,
84.00,3456.00,"MQ","Envoy Air","ORD","Chicago, IL","IND","Indianapolis, IN","675",2017,12,
84.00,2933.00,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI","FWA","Fort Wayne, IN","629",2017,12,
84.00,1970.00,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI","ITH","Ithaca/Cortland, NY","629",2017,12,
84.00,2880.00,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN","DTW","Detroit, MI","629",2017,12,
84.00,4881.00,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ","LAX","Los Angeles, CA","631",2017,12,
84.00,4609.00,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA","SMF","Sacramento, CA","673",2017,12,
84.00,11603.00,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA","SEA","Seattle, WA","614",2017,12,
84.00,14129.00,"AS","Alaska Airlines Inc.","SEA","Seattle, WA","FAI","Fairbanks, AK","888",2017,12,
84.00,4633.00,"QX","Horizon Air","ALW","Walla Walla, WA","SEA","Seattle, WA","482",2017,12,
84.00,4381.00,"QX","Horizon Air","FCA","Kalispell, MT","SEA","Seattle, WA","482",2017,12,
84.00,4058.00,"QX","Horizon Air","SEA","Seattle, WA","ALW","Walla Walla, WA","482",2017,12,
84.00,5417.00,"QX","Horizon Air","SEA","Seattle, WA","FCA","Kalispell, MT","482",2017,12,
84.00,10655.00,"AA","American Airlines Inc.","LAX","Los Angeles, CA","BOS","Boston, MA","614",2017,12,
84.00,14283.00,"AA","American Airlines Inc.","MCO","Orlando, FL","PHX","Phoenix, AZ","699",2017,12,
84.00,7700.00,"AA","American Airlines Inc.","MIA","Miami, FL","MSY","New Orleans, LA","698",2017,12,
84.00,8694.00,"AA","American Airlines Inc.","OAK","Oakland, CA","PHX","Phoenix, AZ","698",2017,12,
84.00,9334.00,"AA","American Airlines Inc.","OKC","Oklahoma City, OK","DFW","Dallas/Fort Worth, TX","655",2017,12,
84.00,12509.00,"AA","American Airlines Inc.","PHL","Philadelphia, PA","LAS","Las Vegas, NV","699",2017,12,
84.00,6358.00,"AA","American Airlines Inc.","PHL","Philadelphia, PA","PVD","Providence, RI","678",2017,12,
84.00,8379.00,"AA","American Airlines Inc.","PHX","Phoenix, AZ","OAK","Oakland, CA","698",2017,12,
84.00,12106.00,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC","MIA","Miami, FL","614",2017,12,
84.00,11516.00,"AA","American Airlines Inc.","RSW","Fort Myers, FL","DFW","Dallas/Fort Worth, TX","614",2017,12,
84.00,2828.00,"PT","Piedmont Airlines","CHS","Charleston, SC","PHL","Philadelphia, PA","675",2017,12,
84.00,9997.00,"WN","Southwest Airlines Co.","BNA","Nashville, TN","MCI","Kansas City, MO","612",2017,12,
84.00,13319.00,"WN","Southwest Airlines Co.","BWI","Baltimore, MD","HOU","Houston, TX","614",2017,12,
84.00,10636.00,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL","MDW","Chicago, IL","612",2017,12,
84.00,12152.00,"WN","Southwest Airlines Co.","MDW","Chicago, IL","ATL","Atlanta, GA","614",2017,12,
84.00,10145.00,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ","SAN","San Diego, CA","614",2017,12,
84.00,10801.00,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ","SAT","San Antonio, TX","612",2017,12,
84.00,9263.00,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC","MDW","Chicago, IL","612",2017,12,
84.00,10798.00,"WN","Southwest Airlines Co.","STL","St. Louis, MO","DEN","Denver, CO","612",2017,12,
84.00,0.00,"KH","Aloha Air Cargo","HNL","Honolulu, HI","LIH","Lihue, HI","619",2017,12,
84.00,0.00,"KH","Aloha Air Cargo","LIH","Lihue, HI","HNL","Honolulu, HI","619",2017,12,
84.00,4562.00,"YX","Republic Airline","BOS","Boston, MA","LGA","New York, NY","677",2017,12,
84.00,4248.00,"YX","Republic Airline","DCA","Washington, DC","BTV","Burlington, VT","673",2017,12,
84.00,2677.00,"ZW","Air Wisconsin Airlines Corp","CAE","Columbia, SC","PHL","Philadelphia, PA","629",2017,12,
84.00,3317.00,"ZW","Air Wisconsin Airlines Corp","PWM","Portland, ME","PHL","Philadelphia, PA","629",2017,12,
85.00,7340.00,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA","VPS","Valparaiso, FL","608",2017,12,
85.00,11980.00,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL","ATL","Atlanta, GA","699",2017,12,
85.00,12793.00,"DL","Delta Air Lines Inc.","LGA","New York, NY","FLL","Fort Lauderdale, FL","694",2017,12,
85.00,16307.00,"UA","United Air Lines Inc.","DEN","Denver, CO","LAX","Los Angeles, CA","623",2017,12,
85.00,11688.00,"UA","United Air Lines Inc.","ORD","Chicago, IL","EWR","Newark, NJ","694",2017,12,
85.00,9737.00,"UA","United Air Lines Inc.","PDX","Portland, OR","SFO","San Francisco, CA","698",2017,12,
85.00,8960.00,"UA","United Air Lines Inc.","SFO","San Francisco, CA","SAN","San Diego, CA","698",2017,12,
85.00,3444.00,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX","STL","St. Louis, MO","675",2017,12,
85.00,2575.00,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX","SJT","San Angelo, TX","676",2017,12,
85.00,5135.00,"MQ","Envoy Air","GRR","Grand Rapids, MI","DFW","Dallas/Fort Worth, TX","673",2017,12,
85.00,3142.00,"MQ","Envoy Air","SJT","San Angelo, TX","DFW","Dallas/Fort Worth, TX","676",2017,12,
85.00,2827.00,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI","ERI","Erie, PA","629",2017,12,
85.00,2811.00,"OO","SkyWest Airlines Inc.","ERI","Erie, PA","DTW","Detroit, MI","629",2017,12,
85.00,3200.00,"OO","SkyWest Airlines Inc.","MSN","Madison, WI","ORD","Chicago, IL","629",2017,12,
85.00,5017.00,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL","ATL","Atlanta, GA","631",2017,12,
85.00,2893.00,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL","MSN","Madison, WI","629",2017,12,
85.00,2537.00,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL","SPI","Springfield, IL","629",2017,12,
85.00,4247.00,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL","SYR","Syracuse, NY","631",2017,12,
85.00,2884.00,"OO","SkyWest Airlines Inc.","SCE","State College, PA","DTW","Detroit, MI","629",2017,12,
85.00,3321.00,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT","PIH","Pocatello, ID","629",2017,12,
85.00,6046.00,"AA","American Airlines Inc.","DCA","Washington, DC","BOS","Boston, MA","678",2017,12,
85.00,12694.00,"AA","American Airlines Inc.","LAS","Las Vegas, NV","PHL","Philadelphia, PA","699",2017,12,
85.00,14917.00,"AA","American Airlines Inc.","PHX","Phoenix, AZ","MCO","Orlando, FL","699",2017,12,
85.00,16164.00,"NK","Spirit Air Lines","BWI","Baltimore, MD","FLL","Fort Lauderdale, FL","699",2017,12,
85.00,5818.00,"OH","PSA Airlines Inc.","CLT","Charlotte, NC","SRQ","Sarasota/Bradenton, FL","638",2017,12,
85.00,4991.00,"OH","PSA Airlines Inc.","GSP","Greer, SC","CLT","Charlotte, NC","638",2017,12,
85.00,5583.00,"OH","PSA Airlines Inc.","SRQ","Sarasota/Bradenton, FL","CLT","Charlotte, NC","638",2017,12,
85.00,3097.00,"PT","Piedmont Airlines","PHF","Newport News/Williamsburg, VA","PHL","Philadelphia, PA","675",2017,12,
85.00,2807.00,"PT","Piedmont Airlines","PHL","Philadelphia, PA","CHS","Charleston, SC","675",2017,12,
85.00,3052.00,"PT","Piedmont Airlines","PHL","Philadelphia, PA","PHF","Newport News/Williamsburg, VA","675",2017,12,
85.00,7138.00,"WN","Southwest Airlines Co.","BWI","Baltimore, MD","CVG","Cincinnati, OH","612",2017,12,
85.00,7721.00,"WN","Southwest Airlines Co.","CVG","Cincinnati, OH","BWI","Baltimore, MD","612",2017,12,
85.00,8800.00,"WN","Southwest Airlines Co.","DAL","Dallas, TX","HOU","Houston, TX","614",2017,12,
85.00,9943.00,"WN","Southwest Airlines Co.","HOU","Houston, TX","ATL","Atlanta, GA","612",2017,12,
85.00,7165.00,"WN","Southwest Airlines Co.","HOU","Houston, TX","MAF","Midland/Odessa, TX","612",2017,12,
85.00,8916.00,"WN","Southwest Airlines Co.","IND","Indianapolis, IN","BWI","Baltimore, MD","612",2017,12,
85.00,10387.00,"WN","Southwest Airlines Co.","LGA","New York, NY","BNA","Nashville, TN","612",2017,12,
85.00,10499.00,"WN","Southwest Airlines Co.","LGA","New York, NY","STL","St. Louis, MO","612",2017,12,
85.00,8517.00,"WN","Southwest Airlines Co.","MAF","Midland/Odessa, TX","HOU","Houston, TX","612",2017,12,
85.00,9476.00,"WN","Southwest Airlines Co.","OAK","Oakland, CA","ABQ","Albuquerque, NM","612",2017,12,
85.00,11217.00,"WN","Southwest Airlines Co.","PDX","Portland, OR","DEN","Denver, CO","612",2017,12,
85.00,12096.00,"WN","Southwest Airlines Co.","SJU","San Juan, PR","MCO","Orlando, FL","612",2017,12,
85.00,8690.00,"WN","Southwest Airlines Co.","STL","St. Louis, MO","BWI","Baltimore, MD","612",2017,12,
85.00,9993.00,"WN","Southwest Airlines Co.","STL","St. Louis, MO","HOU","Houston, TX","614",2017,12,
85.00,8307.00,"WN","Southwest Airlines Co.","TUL","Tulsa, OK","HOU","Houston, TX","612",2017,12,
85.00,5483.00,"YV","Mesa Airlines Inc.","BUR","Burbank, CA","PHX","Phoenix, AZ","638",2017,12,
85.00,5608.00,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ","BUR","Burbank, CA","638",2017,12,
85.00,4136.00,"YX","Republic Airline","BTV","Burlington, VT","DCA","Washington, DC","673",2017,12,
85.00,4518.00,"YX","Republic Airline","MHT","Manchester, NH","PHL","Philadelphia, PA","673",2017,12,
85.00,4764.00,"YX","Republic Airline","PHL","Philadelphia, PA","MHT","Manchester, NH","673",2017,12,
85.00,2582.00,"ZW","Air Wisconsin Airlines Corp","PHL","Philadelphia, PA","CAE","Columbia, SC","629",2017,12,
86.00,11225.00,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA","MSY","New Orleans, LA","888",2017,12,
86.00,17203.00,"DL","Delta Air Lines Inc.","JFK","New York, NY","LAX","Los Angeles, CA","626",2017,12,
86.00,17062.00,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA","JFK","New York, NY","626",2017,12,
86.00,11248.00,"UA","United Air Lines Inc.","EWR","Newark, NJ","PBI","West Palm Beach/Palm Beach, FL","694",2017,12,
86.00,14263.00,"UA","United Air Lines Inc.","IAD","Washington, DC","MCO","Orlando, FL","634",2017,12,
86.00,10076.00,"UA","United Air Lines Inc.","ORD","Chicago, IL","LGA","New York, NY","698",2017,12,
86.00,14171.00,"UA","United Air Lines Inc.","ORD","Chicago, IL","PHX","Phoenix, AZ","634",2017,12,
86.00,0.00,"5X","United Parcel Service","ANC","Anchorage, AK","SDF","Louisville, KY","819",2017,12,
86.00,3632.00,"EV","ExpressJet Airlines Inc.","LIT","Little Rock, AR","IAH","Houston, TX","675",2017,12,
86.00,2677.00,"MQ","Envoy Air","FAR","Fargo, ND","ORD","Chicago, IL","675",2017,12,
86.00,3707.00,"MQ","Envoy Air","IND","Indianapolis, IN","ORD","Chicago, IL","675",2017,12,
86.00,2914.00,"MQ","Envoy Air","ORD","Chicago, IL","FAR","Fargo, ND","675",2017,12,
86.00,2594.00,"OO","SkyWest Airlines Inc.","DHN","Dothan, AL","ATL","Atlanta, GA","629",2017,12,
86.00,2477.00,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI","SCE","State College, PA","629",2017,12,
86.00,3605.00,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT","SLC","Salt Lake City, UT","629",2017,12,
86.00,3586.00,"OO","SkyWest Airlines Inc.","HLN","Helena, MT","SLC","Salt Lake City, UT","629",2017,12,
86.00,2688.00,"OO","SkyWest Airlines Inc.","ITH","Ithaca/Cortland, NY","DTW","Detroit, MI","629",2017,12,
86.00,2485.00,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA","SBP","San Luis Obispo, CA","629",2017,12,
86.00,3436.00,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID","SLC","Salt Lake City, UT","629",2017,12,
86.00,5065.00,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA","MCI","Kansas City, MO","673",2017,12,
86.00,3375.00,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT","GJT","Grand Junction, CO","629",2017,12,
86.00,3720.00,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT","HLN","Helena, MT","629",2017,12,
86.00,5786.00,"AA","American Airlines Inc.","BOS","Boston, MA","DCA","Washington, DC","678",2017,12,
86.00,11009.00,"AA","American Airlines Inc.","BOS","Boston, MA","LAX","Los Angeles, CA","614",2017,12,
86.00,9045.00,"AA","American Airlines Inc.","CLT","Charlotte, NC","LGA","New York, NY","698",2017,12,
86.00,9029.00,"AA","American Airlines Inc.","LGA","New York, NY","CLT","Charlotte, NC","698",2017,12,
86.00,4232.00,"G7","GoJet Airlines LLC d/b/a United Express","STL","St. Louis, MO","ORD","Chicago, IL","631",2017,12,
86.00,12596.00,"NK","Spirit Air Lines","DTW","Detroit, MI","TPA","Tampa, FL","694",2017,12,
86.00,13317.00,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL","BWI","Baltimore, MD","699",2017,12,
86.00,5315.00,"OH","PSA Airlines Inc.","CLT","Charlotte, NC","GSP","Greer, SC","638",2017,12,
86.00,10882.00,"WN","Southwest Airlines Co.","DEN","Denver, CO","OKC","Oklahoma City, OK","612",2017,12,
86.00,11091.00,"WN","Southwest Airlines Co.","DEN","Denver, CO","OMA","Omaha, NE","612",2017,12,
86.00,14071.00,"WN","Southwest Airlines Co.","HOU","Houston, TX","DEN","Denver, CO","614",2017,12,
86.00,9994.00,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL","BWI","Baltimore, MD","612",2017,12,
86.00,7863.00,"WN","Southwest Airlines Co.","RNO","Reno, NV","LAX","Los Angeles, CA","612",2017,12,
86.00,10834.00,"WN","Southwest Airlines Co.","STL","St. Louis, MO","LGA","New York, NY","612",2017,12,
86.00,4982.00,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX","DRO","Durango, CO","638",2017,12,
86.00,4412.00,"YV","Mesa Airlines Inc.","DRO","Durango, CO","DFW","Dallas/Fort Worth, TX","638",2017,12,
86.00,4653.00,"YV","Mesa Airlines Inc.","FAT","Fresno, CA","PHX","Phoenix, AZ","638",2017,12,
86.00,4881.00,"YV","Mesa Airlines Inc.","MRY","Monterey, CA","PHX","Phoenix, AZ","638",2017,12,
86.00,4736.00,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ","FAT","Fresno, CA","638",2017,12,
86.00,4770.00,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ","MRY","Monterey, CA","638",2017,12,
86.00,4969.00,"YX","Republic Airline","JAX","Jacksonville, FL","PHL","Philadelphia, PA","673",2017,12,
86.00,5097.00,"YX","Republic Airline","PHL","Philadelphia, PA","JAX","Jacksonville, FL","673",2017,12,
87.00,2811.00,"9E","Endeavor Air Inc.","ATL","Atlanta, GA","BQK","Brunswick, GA","629",2017,12,
87.00,2996.00,"9E","Endeavor Air Inc.","ATL","Atlanta, GA","PIA","Peoria, IL","629",2017,12,
87.00,3406.00,"9E","Endeavor Air Inc.","ATL","Atlanta, GA","VLD","Valdosta, GA","629",2017,12,
87.00,2868.00,"9E","Endeavor Air Inc.","BQK","Brunswick, GA","ATL","Atlanta, GA","629",2017,12,
87.00,2979.00,"9E","Endeavor Air Inc.","PIA","Peoria, IL","ATL","Atlanta, GA","629",2017,12,
87.00,3621.00,"9E","Endeavor Air Inc.","VLD","Valdosta, GA","ATL","Atlanta, GA","629",2017,12,
87.00,2003.00,"AX","Trans States Airlines","ORD","Chicago, IL","CMI","Champaign/Urbana, IL","675",2017,12,
87.00,15121.00,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA","SNA","Santa Ana, CA","622",2017,12,
87.00,11807.00,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL","LGA","New York, NY","694",2017,12,
87.00,11902.00,"DL","Delta Air Lines Inc.","LGA","New York, NY","MSP","Minneapolis, MN","694",2017,12,
87.00,11537.00,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA","ATL","Atlanta, GA","888",2017,12,
87.00,12785.00,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA","MSP","Minneapolis, MN","888",2017,12,
87.00,14234.00,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA","ATL","Atlanta, GA","622",2017,12,
87.00,9402.00,"UA","United Air Lines Inc.","SAN","San Diego, CA","SFO","San Francisco, CA","698",2017,12,
87.00,5152.00,"CP","Compass Airlines","LAS","Las Vegas, NV","LAX","Los Angeles, CA","673",2017,12,
87.00,4940.00,"CP","Compass Airlines","LAS","Las Vegas, NV","SJC","San Jose, CA","673",2017,12,
87.00,5630.00,"CP","Compass Airlines","LAX","Los Angeles, CA","LAS","Las Vegas, NV","673",2017,12,
87.00,5041.00,"CP","Compass Airlines","SJC","San Jose, CA","LAS","Las Vegas, NV","673",2017,12,
87.00,3115.00,"MQ","Envoy Air","CMH","Columbus, OH","LGA","New York, NY","675",2017,12,
87.00,3162.00,"MQ","Envoy Air","DBQ","Dubuque, IA","ORD","Chicago, IL","675",2017,12,
87.00,3177.00,"MQ","Envoy Air","GRB","Green Bay, WI","ORD","Chicago, IL","675",2017,12,
87.00,2959.00,"MQ","Envoy Air","LGA","New York, NY","CMH","Columbus, OH","675",2017,12,
87.00,2984.00,"MQ","Envoy Air","ORD","Chicago, IL","DBQ","Dubuque, IA","675",2017,12,
87.00,2934.00,"MQ","Envoy Air","ORD","Chicago, IL","GRB","Green Bay, WI","675",2017,12,
87.00,2927.00,"MQ","Envoy Air","ORD","Chicago, IL","GSO","Greensboro/High Point, NC","675",2017,12,
87.00,2672.00,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA","DHN","Dothan, AL","629",2017,12,
87.00,3436.00,"OO","SkyWest Airlines Inc.","CID","Cedar Rapids/Iowa City, IA","MSP","Minneapolis, MN","629",2017,12,
87.00,5445.00,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO","SFO","San Francisco, CA","673",2017,12,
87.00,3292.00,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN","CID","Cedar Rapids/Iowa City, IA","629",2017,12,
87.00,3124.00,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN","LSE","La Crosse, WI","629",2017,12,
87.00,3109.00,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA","LAX","Los Angeles, CA","629",2017,12,
87.00,3099.00,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT","TWF","Twin Falls, ID","629",2017,12,
87.00,2479.00,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL","ORD","Chicago, IL","629",2017,12,
87.00,4713.00,"OO","SkyWest Airlines Inc.","SYR","Syracuse, NY","ORD","Chicago, IL","631",2017,12,
87.00,3071.00,"OO","SkyWest Airlines Inc.","TWF","Twin Falls, ID","SLC","Salt Lake City, UT","629",2017,12,
87.00,5372.00,"QX","Horizon Air","EAT","Wenatchee, WA","SEA","Seattle, WA","482",2017,12,
87.00,5084.00,"QX","Horizon Air","SEA","Seattle, WA","EAT","Wenatchee, WA","482",2017,12,
87.00,10780.00,"AA","American Airlines Inc.","ATL","Atlanta, GA","DFW","Dallas/Fort Worth, TX","694",2017,12,
87.00,7379.00,"B6","JetBlue Airways","BOS","Boston, MA","CLE","Cleveland, OH","678",2017,12,
87.00,6300.00,"B6","JetBlue Airways","BOS","Boston, MA","IAD","Washington, DC","678",2017,12,
87.00,7446.00,"B6","JetBlue Airways","CLE","Cleveland, OH","BOS","Boston, MA","678",2017,12,
87.00,6198.00,"B6","JetBlue Airways","IAD","Washington, DC","BOS","Boston, MA","678",2017,12,
87.00,4266.00,"G7","GoJet Airlines LLC d/b/a United Express","DTW","Detroit, MI","MDW","Chicago, IL","631",2017,12,
87.00,11177.00,"NK","Spirit Air Lines","TPA","Tampa, FL","DTW","Detroit, MI","694",2017,12,
87.00,3698.00,"OH","PSA Airlines Inc.","BHM","Birmingham, AL","CLT","Charlotte, NC","629",2017,12,
87.00,4270.00,"OH","PSA Airlines Inc.","CLT","Charlotte, NC","DAY","Dayton, OH","638",2017,12,
87.00,5874.00,"OH","PSA Airlines Inc.","CLT","Charlotte, NC","JAX","Jacksonville, FL","638",2017,12,
87.00,5459.00,"OH","PSA Airlines Inc.","CLT","Charlotte, NC","PIT","Pittsburgh, PA","638",2017,12,
87.00,5487.00,"OH","PSA Airlines Inc.","JAX","Jacksonville, FL","CLT","Charlotte, NC","638",2017,12,
87.00,5735.00,"OH","PSA Airlines Inc.","PIT","Pittsburgh, PA","CLT","Charlotte, NC","638",2017,12,
87.00,10990.00,"WN","Southwest Airlines Co.","BNA","Nashville, TN","DAL","Dallas, TX","612",2017,12,
87.00,10972.00,"WN","Southwest Airlines Co.","BNA","Nashville, TN","LGA","New York, NY","612",2017,12,
87.00,8055.00,"WN","Southwest Airlines Co.","BWI","Baltimore, MD","DTW","Detroit, MI","612",2017,12,
87.00,9307.00,"WN","Southwest Airlines Co.","DAL","Dallas, TX","LIT","Little Rock, AR","612",2017,12,
87.00,10689.00,"WN","Southwest Airlines Co.","DEN","Denver, CO","ABQ","Albuquerque, NM","612",2017,12,
